Country,Lig,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,home_team_substitution_why,referee,venue,capacity,attendance
Turkey,super-lig,Bursaspor,Besiktas,0,2,2016/2017,15.05,20:00,,,[],[],[],[],[],[],[],[],"[""24'""]",['Kisa B.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Yildirim B.  (Tur),Bursa Atatürk Stadyumu  (Bursa),25 661,26 245
Turkey,super-lig,Alanyaspor,Kardemir Karabuk,4,2,2016/2017,14.05,19:00,,,"[""44'""]",['1 - 1'],['Vagner Love'],['(Candeias D.)'],"[""17'""]",['0 - 1'],['Seleznyov Y.'],['(Penalty)'],[],[],[],"[""45+3'""]",['Basdas B.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozturk U.  (Tur),GAİN Park Stadyumu  (Alanya),10 128,4 040
Turkey,super-lig,Gaziantepspor,Galatasaray,1,2,2016/2017,14.05,19:00,,,[],[],[],[],"[""31'""]",['0 - 1'],['Josue'],['(Gumus S.)'],[],[],[],"[""52'""]",['Kaya S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gocek H.  (Tur),Gaziantep Kamil Ocak Stadium (Inactive)  (Gaziantep),16 981,4 825
Turkey,super-lig,Ankaraspor,Akhisarspor,0,4,2016/2017,14.05,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""15'""]",['Custodio'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Simsek B.  (Tur),Osmanlı Stadyumu  (Ankara),18 029,
Turkey,super-lig,Adanaspor AS,Trabzonspor,1,1,2016/2017,13.05,19:00,,,"[""31'""]",['1 - 1'],['Foguinho Renan'],['(Altindag T.)'],"[""20'""]",['0 - 1'],['Yazici Y.'],"[""(N'Doye D.)""]",[],[],[],"[""40'""]",['Mas E.'],[],[],[],[],[],[],[],"[""15'""]",['Ozdemir C.'],['Roni'],['-'],[],[],[],[],Ugurlu Y. K.  (Tur),5 Ocak Fatih Terim Stadyumu  (Adana),16 095,1 649
Turkey,super-lig,Fenerbahce,Antalyaspor,0,1,2016/2017,13.05,19:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],"[""5'""]",['Neustadter R.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Kalkavan M.  (Tur),Ataturk Stadium  (Istanbul),74 753,8 297
Turkey,super-lig,Basaksehir,Genclerbirligi,2,1,2016/2017,13.05,16:00,,,[],[],[],[],"[""26'""]",['0 - 1'],['Rantie T.'],['(Hopf J.)'],[],[],[],"[""37'""]",['Ciftci U.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ulusoy A.  (Tur),Basaksehir Fatih Terim Stadium  (Istanbul),17 156,2 807
Turkey,super-lig,Kasimpasa,Rizespor,4,2,2016/2017,12.05,20:00,0 - 0,4 - 2,[],[],[],[],[],[],[],[],[],[],[],"[""15'""]",['Ismael D.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Aydinus F.  (Tur),Recep Tayyip Erdoğan Stadyumu  (Istanbul),14 234,874
Turkey,super-lig,Kayserispor,Konyaspor,2,1,2016/2017,12.05,20:00,1 - 1,1 - 0,"[""25'""]",['1 - 0'],['Mabiala L.'],['(Turuc D.)'],"[""41'""]",['1 - 1'],['Bajic R.'],['-'],"[""44'""]",['Aslantas H.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozkahya H.  (Tur),Kadir Has Stadium  (Kayseri),32 864,7 803
Turkey,super-lig,Akhisarspor,Gaziantepspor,6,0,2016/2017,08.05,20:00,,,"[""43'"", ""58'"", ""61'"", ""72'"", ""83'""]","['1 - 0', '2 - 0', '3 - 0', '4 - 0', '5 - 0']","['Wallace', 'Cikalleshi S.', 'Cikalleshi S.', 'Vaz Te R.', 'Vaz Te R.']","['(Own goal)', '(Adin O.)', '(Vaz Te R.)', '(Hurmaci O.)', '(Penalty)']",[],[],[],[],[],[],[],"[""85'""]",['Thiam Khaly I.'],[],[],[],[],[],[],[],"[""76'"", ""80'"", ""82'""]","['Larsson D.', 'Ayik O.', 'Keles K.']","['Cikalleshi S.', 'Adin O.', 'Bayram O.']","['-', '-', '-']","[""28'"", ""56'"", ""68'""]","['Sume E.', 'Cinar O.', 'Kayali A.']","['Nizam M.', 'Angan Davy C.', 'Ben-Hatira A.']","['-', '-', '-']",Meler H. U.  (Tur),Balikesir Ataturk Stadyumu  (Balikesir),15 800,2 835
Turkey,super-lig,Kardemir Karabuk,Ankaraspor,1,0,2016/2017,08.05,20:00,,,[],[],[],[],[],[],[],[],"[""37'""]",['Gulselam C.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Arslanboga S.  (Tur),,,
Turkey,super-lig,Besiktas,"Fenerbahce
2",1,1,2016/2017,07.05,19:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""29'""]",['Demirel V.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Aydinus F.  (Tur),Tupras Stadium  (Istanbul),42 590,38 107
Turkey,super-lig,Rizespor,Bursaspor,6,0,2016/2017,07.05,16:00,,,"[""7'"", ""36'""]","['1 - 0', '2 - 0']","['Kweuke L.', 'Kweuke L.']","['(Koc S.)', '(Ismael D.)']",[],[],[],[],[],[],[],"[""39'""]",['Jovic B.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Cinar S.  (Tur),Çaykur Didi Stadyumu  (Rize),15 558,1 053
Turkey,super-lig,Galatasaray,Kasimpasa,1,3,2016/2017,06.05,19:00,,,[],[],[],[],[],[],[],[],"[""10'""]",['Cigerci T.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Yankaya O.  (Tur),,,
Turkey,super-lig,Konyaspor,Alanyaspor,2,3,2016/2017,06.05,19:00,,,"[""9'""]",['1 - 0'],['Bajic R.'],['(Skubic N.)'],[],[],[],[],[],[],[],"[""20'""]","[""N'Sakala F.""]",[],[],[],[],[],[],[],"[""16'""]",['Findikli V.'],['Vukovic J.'],['-'],[],[],[],[],Kalkavan M.  (Tur),Konya Buyuksehir Belediye Stadium  (Konya),42 000,10 550
Turkey,super-lig,Genclerbirligi,Adanaspor AS,0,1,2016/2017,06.05,16:00,0 - 1,0 - 0,[],[],[],[],[],[],[],[],"[""12'""]",['Milinkovic M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Cakir C.  (Tur),Ankara 19 Mayis Stadyumu  (Ankara),19 219,
Turkey,super-lig,Trabzonspor,Kayserispor,2,3,2016/2017,06.05,16:00,2 - 2,0 - 1,[],[],[],[],"[""6'""]",['0 - 1'],['Turuc D.'],['(Aslantas H.)'],[],[],[],"[""21'""]",['Rotman R.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ulusoy A.  (Tur),Papara Park  (Trabzon),40 782,16 588
Turkey,super-lig,Antalyaspor,Basaksehir,0,1,2016/2017,05.05,20:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""41'""]",['Ucar U.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Palabiyik A.  (Tur),Corendon Airlines Park  (Antalya),32 537,14 485
Turkey,super-lig,Ankaraspor,Konyaspor,0,0,2016/2017,01.05,20:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""74'""]",['Tarakci K.'],[],[],[],[],[],[],[],"[""56'""]",['Regattin A.'],['Maher A.'],['-'],"[""16'"", ""73'""]","['Ay S.', 'Sahiner O.']","['Turan A.', 'Hora I.']","['-', '-']",Bayarslan V.  (Tur),Osmanlı Stadyumu  (Ankara),18 029,3 400
Turkey,super-lig,Bursaspor,Galatasaray,0,5,2016/2017,01.05,20:00,0 - 2,0 - 3,[],[],[],[],"[""5'""]",['0 - 1'],['Bruma'],['-'],[],[],[],"[""36'""]",['Cigerci T.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozkahya H.  (Tur),Bursa Atatürk Stadyumu  (Bursa),25 661,13 680
Turkey,super-lig,Adanaspor AS,Antalyaspor,2,5,2016/2017,30.04,19:00,,,[],[],[],[],[],[],[],[],"[""14'""]",['Vinicius'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ulusoy A.  (Tur),5 Ocak Fatih Terim Stadyumu  (Adana),16 095,
Turkey,super-lig,Basaksehir,Besiktas,3,1,2016/2017,30.04,19:00,,,"[""7'"", ""12'"", ""18'""]","['1 - 0', '2 - 0', '3 - 0']","['Under C.', 'Adebayor E.', 'Under C.']","['(Mossoro M.)', '(Visca E.)', '(Mossoro M.)']","[""87'""]",['3 - 1'],['Ba D.'],['(Aboubakar V.)'],"[""15'"", ""68'"", ""80'""]","['Adebayor E.', 'Belozoglu E.', 'Mossoro M.']","['(Holding)', '(Holding)', '(Holding)']","[""39'""]",['Tosic D.'],['(Tripping)'],[],[],[],[],[],[],"[""79'"", ""82'"", ""85'""]","['Ozmert H.', 'Pektemek M.', 'Kahveci I. C.']","['Belozoglu E.', 'Adebayor E.', 'Mossoro M.']","['-', '-', '-']","[""45+3'"", ""56'"", ""78'""]","['Arslan T.', 'Aboubakar V.', 'Ba D.']","['Hutchinson A.', 'Babel R.', 'Tosun C.']","['-', '-', '-']",Cakir C.  (Tur),Basaksehir Fatih Terim Stadium  (Istanbul),17 156,
Turkey,super-lig,Fenerbahce,Rizespor,2,1,2016/2017,30.04,16:00,,,"[""3'""]",['1 - 0'],['Sow M.'],['(Chahechouhe A.)'],"[""14'""]",['1 - 1'],['Aynaoglu O.'],['-'],[],[],[],"[""48'""]",['Saadane M.'],[],[],[],[],[],[],[],"[""46'""]",['Tufan O.'],['Ozbayrakli S.'],['-'],[],[],[],[],Palabiyik A.  (Tur),Ataturk Stadium  (Istanbul),74 753,8 514
Turkey,super-lig,Kasimpasa,Akhisarspor,0,2,2016/2017,30.04,13:00,0 - 0,0 - 2,[],[],[],[],"[""46'""]",['0 - 1'],['Vaz Te R.'],['(Cikalleshi S.)'],"[""49'""]",['Sari V.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Kardesler A.  (Tur),Recep Tayyip Erdoğan Stadyumu  (Istanbul),14 234,597
Turkey,super-lig,Trabzonspor,Genclerbirligi,0,0,2016/2017,29.04,19:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""72'""]",['Hopf J.'],[],[],[],[],[],[],[],"[""42'""]",['Castillo F.'],['Yokuslu O.'],['-'],"[""46'"", ""56'""]","['Duruer M.', 'Muriqi V.']","['Rantie T.', 'Ciftci U.']","['-', '-']",Aydinus F.  (Tur),Papara Park  (Trabzon),40 782,
Turkey,super-lig,Kayserispor,Alanyaspor,3,0,2016/2017,29.04,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""6'""]",['Sackey I.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Meler H. U.  (Tur),Kadir Has Stadium  (Kayseri),32 864,5 379
Turkey,super-lig,Gaziantepspor,Kardemir Karabuk,0,0,2016/2017,28.04,20:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""56'""]",['Nizam M.'],[],[],[],[],[],[],[],[],[],[],"[""46'""]",['Sume E.'],['Wallace'],['-'],[],[],[],[],Yankaya O.  (Tur),Gaziantep Kamil Ocak Stadium (Inactive)  (Gaziantep),16 981,1 904
Turkey,super-lig,Besiktas,Adanaspor AS,3,2,2016/2017,24.04,20:00,1 - 1,2 - 1,"[""11'"", ""52'""]","['1 - 0', '2 - 1']","['Aboubakar V.', 'Talisca A.']","['(Arslan T.)', '(Arslan T.)']","[""24'""]",['1 - 1'],['Roni'],['(Gueye M.)'],[],[],[],"[""58'""]",['Foguinho Renan'],[],[],[],[],[],[],[],"[""46'""]",['Quaresma R.'],['Hutchinson A.'],['-'],[],[],[],[],Meler H. U.  (Tur),Tupras Stadium  (Istanbul),42 590,28 434
Turkey,super-lig,Galatasaray,Fenerbahce,0,1,2016/2017,23.04,19:00,,,[],[],[],[],"[""90+1'""]",['0 - 1'],['Souza'],['(Ozbayrakli S.)'],[],[],[],"[""61'"", ""85'"", ""87'"", ""90+5'""]","['van Persie R.', 'Souza', 'Skrtel M.', 'Demirel V.']","['(Unsportsmanlike conduct)', '(Tripping)', '(Elbowing)', '(Delay of game)']",[],[],[],[],[],[],"[""68'"", ""80'"", ""90'""]","['Rodrigues G.', 'Derdiyok E.', 'Josue']","['Bruma', 'Oztekin Y.', 'Cigerci T.']","['-', '-', '-']","[""62'"", ""80'"", ""90+2'""]","['Sen V.', 'Sow M.', 'Tufan O.']","['Chahechouhe A.', 'van Persie R.', 'Potuk A.']","['-', '-', '-']",Aydinus F.  (Tur),,,
Turkey,super-lig,Akhisarspor,Bursaspor,5,1,2016/2017,23.04,13:30,,,"[""14'"", ""21'"", ""24'"", ""28'""]","['1 - 1', '2 - 1', '3 - 1', '4 - 1']","['Adin O.', 'Yumlu M.', 'Cikalleshi S.', 'Vaz Te R.']","['(Cikalleshi S.)', '-', '(Hurmaci O.)', '(Lukac M.)']","[""13'""]",['0 - 1'],['Batalla P.'],['(Jorquera C.)'],[],[],[],"[""38'""]",['Jorquera C.'],[],[],[],[],[],[],[],[],[],[],[],"[""36'""]",['Yilmaz D.'],['John J.'],['-'],Cinar S.  (Tur),Balikesir Ataturk Stadyumu  (Balikesir),15 800,2 597
Turkey,super-lig,Antalyaspor,Trabzonspor,0,3,2016/2017,22.04,19:00,0 - 0,0 - 3,[],[],[],[],[],[],[],[],"[""35'""]",['Etame M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ugurlu Y. K.  (Tur),Corendon Airlines Park  (Antalya),32 537,18 647
Turkey,super-lig,Genclerbirligi,Kayserispor,2,1,2016/2017,22.04,19:00,2 - 1,0 - 0,"[""22'"", ""32'""]","['1 - 0', '2 - 0']","['Gurler S.', 'Gurler S.']","['-', '(Karabulut A.)']","[""37'""]",['2 - 1'],['Turuc D.'],['(Penalty)'],[],[],[],"[""71'""]",['Mabiala L.'],[],[],[],[],[],[],[],"[""58'""]",['Muriqi V.'],['Bady'],['-'],"[""61'"", ""68'""]","['Aslantas H.', 'Welliton']","['Sow S.', 'Varela S.']","['-', '-']",Ozkahya H.  (Tur),Ankara 19 Mayis Stadyumu  (Ankara),19 219,
Turkey,super-lig,Alanyaspor,Ankaraspor,0,1,2016/2017,22.04,16:00,0 - 0,0 - 1,[],[],[],[],"[""69'""]",['0 - 1'],['Webo P.'],['(Prochazka V.)'],"[""84'""]",['Fernandes J.'],[],[],[],[],[],[],[],[],[],[],"[""62'"", ""77'""]","['Plet G.', 'Guerrier W.']","['Emir B.', 'Sackey I.']","['-', '-']","[""46'""]",['Kilicaslan E.'],['Cagiran M.'],['-'],Yankaya O.  (Tur),GAİN Park Stadyumu  (Alanya),10 128,4 453
Turkey,super-lig,Rizespor,Basaksehir,3,3,2016/2017,22.04,13:30,,,[],[],[],[],"[""15'""]",['0 - 1'],['Erdem A.'],['(Tekdemir M.)'],"[""36'""]",['Kweuke L.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Yildirim B.  (Tur),Çaykur Didi Stadyumu  (Rize),15 558,1 957
Turkey,super-lig,Kardemir Karabuk,Kasimpasa,0,0,2016/2017,21.04,20:00,0 - 0,0 - 0,[],[],[],[],[],[],[],[],"[""1'""]",['Basdas B.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ulusoy A.  (Tur),Dr. Necmettin Seyhoglu Stadium  (Karabuk),14 000,2 370
Turkey,super-lig,Konyaspor,Gaziantepspor,1,2,2016/2017,21.04,20:00,,,"[""45'""]",['1 - 1'],['Vukovic J.'],['(Penalty)'],"[""28'"", ""53'""]","['0 - 1', '1 - 2']","['Kangwa E.', 'Demir M.']","['(Yardimci B.)', '-']","[""72'""]",['Uslu M.'],[],[],[],[],[],[],[],[],[],[],"[""60'"", ""60'""]","['Sahiner O.', 'Rangelov D.']","['Milosevic D.', 'Fofana M.']","['-', '-']","[""64'""]",['Ben-Hatira A.'],['Kangwa E.'],['-'],Cakir C.  (Tur),Konya Buyuksehir Belediye Stadium  (Konya),42 000,11 274
Turkey,super-lig,Gaziantepspor,Genclerbirligi,0,1,2016/2017,12.04,17:30,0 - 0,0 - 1,[],[],[],[],[],[],[],[],"[""19'""]",['Parlak I.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Kalkavan M.  (Tur),Gaziantep Kamil Ocak Stadium (Inactive)  (Gaziantep),16 981,
Turkey,super-lig,Basaksehir,Galatasaray,4,0,2016/2017,10.04,20:00,2 - 0,2 - 0,"[""11'"", ""44'""]","['1 - 0', '2 - 0']","['Adebayor E.', 'Adebayor E.']","['(Mossoro M.)', '(Junior Caicara)']",[],[],[],[],[],[],[],"[""55'""]",['Oztekin Y.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Cakir C.  (Tur),Basaksehir Fatih Terim Stadium  (Istanbul),17 156,7 697
Turkey,super-lig,Kasimpasa,Konyaspor,1,1,2016/2017,10.04,20:00,,,[],[],[],[],"[""41'""]",['0 - 1'],['Bajic R.'],['(Hadziahmetovic A.)'],"[""44'""]",['Veigneau O.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozkahya H.  (Tur),Recep Tayyip Erdoğan Stadyumu  (Istanbul),14 234,816
Turkey,super-lig,Adanaspor AS,Rizespor,1,3,2016/2017,09.04,19:00,,,[],[],[],[],"[""5'""]",['0 - 1'],['Kweuke L.'],['(Penalty)'],"[""63'""]",['Mauricio Ramos'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Cinar S.  (Tur),5 Ocak Fatih Terim Stadyumu  (Adana),16 095,
Turkey,super-lig,Fenerbahce,Akhisarspor,3,1,2016/2017,09.04,19:00,1 - 0,2 - 1,[],[],[],[],[],[],[],[],"[""40'""]",['van Persie R.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Meler H. U.  (Tur),Ataturk Stadium  (Istanbul),74 753,
Turkey,super-lig,Kayserispor,Ankaraspor,1,4,2016/2017,09.04,16:00,1 - 2,0 - 2,[],[],[],[],[],[],[],[],[],[],[],"[""11'""]",['Prochazka V.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Kalkavan M.  (Tur),Kadir Has Stadium  (Kayseri),32 864,
Turkey,super-lig,Trabzonspor,Besiktas,3,4,2016/2017,08.04,19:00,1 - 1,2 - 3,"[""25'""]",['1 - 1'],['Yokuslu O.'],['(Yazici Y.)'],"[""5'""]",['0 - 1'],['Tosun C.'],['(Adriano)'],[],[],[],"[""32'""]",['Tosun C.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Palabiyik A.  (Tur),Papara Park  (Trabzon),40 782,
Turkey,super-lig,Gaziantepspor,Alanyaspor,2,3,2016/2017,08.04,16:00,,,"[""87'"", ""90+2'""]","['1 - 3', '2 - 3']","['Marquinhos Pedroso', 'Ghilas N.']","['(Yardimci B.)', '(Penalty)']","[""22'"", ""68'"", ""71'""]","['0 - 1', '0 - 2', '0 - 3']","['Vagner Love', 'Fernandes J.', 'Candeias D.']","['(Karaca E.)', '(Akbaba E.)', '(Akbaba E.)']",[],[],[],"[""90+3'""]",['Parlak B.'],[],[],[],[],[],[],[],"[""46'"", ""64'"", ""76'""]","['Fatau M.', 'Demir M.', 'Angan Davy C.']","['Parlak I.', 'Ben-Hatira A.', 'Yilmaz S.']","['-', '-', '-']","[""76'"", ""80'"", ""83'""]","['Emir B.', 'Nefiz E.', 'Parlak B.']","['Tzavellas G.', 'Karaca E.', 'Sackey I.']","['-', '-', '-']",Aydinus F.  (Tur),Gaziantep Kamil Ocak Stadium (Inactive)  (Gaziantep),16 981,
Turkey,super-lig,Genclerbirligi,Antalyaspor,1,1,2016/2017,08.04,15:30,1 - 1,0 - 0,"[""7'""]",['1 - 0'],['Karabulut A.'],['(Oguz A.)'],[],[],[],[],[],[],[],"[""12'""]",['Aytac S.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gocek H.  (Tur),Ankara 19 Mayis Stadyumu  (Ankara),19 219,1 657
Turkey,super-lig,Bursaspor,Kardemir Karabuk,3,0,2016/2017,07.04,20:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""27'""]",['Gaman V.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ugurlu Y. K.  (Tur),Bursa Atatürk Stadyumu  (Bursa),25 661,8 106
Turkey,super-lig,Galatasaray,Adanaspor AS,4,0,2016/2017,03.04,20:00,,,[],[],[],[],[],[],[],[],"[""5'""]",['Cavanda L. P.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ugurlu Y. K.  (Tur),,,
Turkey,super-lig,Besiktas,Genclerbirligi,3,0,2016/2017,02.04,19:00,1 - 0,2 - 0,[],[],[],[],[],[],[],[],[],[],[],"[""21'""]",['Luccas Claro'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Cinar S.  (Tur),Tupras Stadium  (Istanbul),42 590,
Turkey,super-lig,Konyaspor,Bursaspor,2,0,2016/2017,02.04,19:00,,,"[""9'"", ""82'""]","['1 - 0', '2 - 0']","['Skubic N.', 'Milosevic D.']","['-', '-']",[],[],[],[],"[""83'""]",['Rangelov D.'],[],[],[],[],[],[],[],[],[],[],"[""66'"", ""81'""]","['Rangelov D.', 'Camdali A.']","['Sahiner O.', 'Findikli V.']","['-', '-']","[""66'"", ""73'"", ""80'""]","['Yildirim S.', 'Kanatsizkus K.', 'Ozgenc E.']","['Atasayar O.', 'John J.', 'Ersoy E.']","['-', '-', '-']",Palabiyik A.  (Tur),Konya Buyuksehir Belediye Stadium  (Konya),42 000,15 541
Turkey,super-lig,Ankaraspor,Gaziantepspor,0,2,2016/2017,02.04,16:30,0 - 1,0 - 1,[],[],[],[],[],[],[],[],"[""18'""]",['Webo P.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozkahya H.  (Tur),Osmanlı Stadyumu  (Ankara),18 029,2 869
Turkey,super-lig,Rizespor,Trabzonspor,0,1,2016/2017,02.04,16:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""2'""]",['Bero M.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Meler H. U.  (Tur),Çaykur Didi Stadyumu  (Rize),15 558,3 781
Turkey,super-lig,Antalyaspor,Kayserispor,2,1,2016/2017,01.04,19:00,,,"[""29'""]",['1 - 0'],"[""Eto'o S.""]",['-'],[],[],[],[],[],[],[],[],[],[],[],[],[],"[""38'""]",['Kas E.'],[],"[""26'""]",['Angelo D.'],['Chico'],['-'],[],[],[],[],Aydinus F.  (Tur),Corendon Airlines Park  (Antalya),32 537,
Turkey,super-lig,Kardemir Karabuk,Fenerbahce,0,1,2016/2017,01.04,19:00,0 - 0,0 - 1,[],[],[],[],[],[],[],[],[],[],[],"[""16'""]",['van der Wiel G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Yildirim B.  (Tur),,,
Turkey,super-lig,Alanyaspor,Kasimpasa,3,1,2016/2017,01.04,16:00,2 - 0,1 - 1,"[""8'""]",['1 - 0'],['Vagner Love'],['-'],[],[],[],[],"[""20'""]",['Tzavellas G.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Gocek H.  (Tur),GAİN Park Stadyumu  (Alanya),10 128,5 095
Turkey,super-lig,Akhisarspor,Basaksehir,2,1,2016/2017,01.04,13:30,,,[],[],[],[],[],[],[],[],"[""45'""]",['Hurmaci O.'],[],[],[],[],[],[],[],[],[],[],"[""32'""]",['Ceviker A.'],['Custodio'],['-'],[],[],[],[],Kalkavan M.  (Tur),Balikesir Ataturk Stadyumu  (Balikesir),15 800,1 639
Turkey,super-lig,Antalyaspor,Besiktas,0,0,2016/2017,19.03,19:00,,,[],[],[],[],[],[],[],[],[],[],[],"[""35'""]",['Talisca A.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Kalkavan M.  (Tur),Corendon Airlines Park  (Antalya),32 537,27 302
Turkey,super-lig,Basaksehir,Kardemir Karabuk,3,3,2016/2017,19.03,16:00,,,"[""16'""]",['1 - 0'],['Madureira D.'],['(Junior Caicara)'],"[""28'""]",['1 - 1'],['Seleznyov Y.'],['(Penalty)'],[],[],[],"[""31'""]",['Seleznyov Y.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Yankaya O.  (Tur),Basaksehir Fatih Terim Stadium  (Istanbul),17 156,
Turkey,super-lig,Bursaspor,Alanyaspor,1,3,2016/2017,19.03,16:00,,,[],[],[],[],[],[],[],[],"[""20'""]",['Faty R.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozturk U.  (Tur),Bursa Atatürk Stadyumu  (Bursa),25 661,6 502
Turkey,super-lig,Genclerbirligi,Rizespor,1,0,2016/2017,19.03,13:30,0 - 0,1 - 0,"[""52'""]",['1 - 0'],['Karabulut A.'],['(Sahin S.)'],[],[],[],[],[],[],[],"[""61'""]",['Saadane M.'],[],[],[],[],[],[],[],"[""58'""]",['Milinkovic M.'],['Muriqi V.'],['-'],"[""56'"", ""56'""]","['Aynaoglu O.', 'Koc S.']","['Cek O.', 'Ozek A.']","['-', '-']",Cakir C.  (Tur),Ankara 19 Mayis Stadyumu  (Ankara),19 219,
Turkey,super-lig,Adanaspor AS,Akhisarspor,2,1,2016/2017,18.03,19:00,1 - 1,1 - 0,"[""4'"", ""64'""]","['1 - 0', '2 - 1']","['Gueye M.', 'Dereli A.']","['-', '-']","[""33'""]",['1 - 1'],['Yumlu M.'],['(Adin O.)'],"[""81'""]",['Didi'],[],[],[],[],[],[],[],[],[],[],"[""70'""]",['Altindag T.'],['Dereli A.'],['-'],"[""68'"", ""68'"", ""78'""]","['Vaz Te R.', 'Larsson D.', 'Celik M.']","['Hurmaci O.', 'Aydogdu S.', 'Cikalleshi S.']","['-', '-', '-']",Yildirim B.  (Tur),5 Ocak Fatih Terim Stadyumu  (Adana),16 095,16 095
Turkey,super-lig,Trabzonspor,Galatasaray,2,0,2016/2017,18.03,19:00,,,"[""23'"", ""49'""]","['1 - 0', '2 - 0']","[""N'Doye D."", 'Yazici Y.']","['-', '(Sahan O.)']",[],[],[],[],[],[],[],"[""51'""]",['Podolski L.'],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],Ozkahya H.  (Tur),Papara Park  (Trabzon),40 782,33 801
Turkey,super-lig,Kayserispor,Gaziantepspor,3,4,2016/2017,18.03,16:00,2 - 2,1 - 2,"[""4'"", ""27'""]","['1 - 0', '2 - 1']","['Bulut U.', 'Turuc D.']","['-', '(Penalty)']","[""10'"", ""44'"", ""49'""]","['1 - 1', '2 - 2', '2 - 3']","['Ghilas N.', 'Parlak I.', 'Ghilas N.']","['(Parlak I.)', '(Yardimci B.)', '(Ben-Hatira A.)']",[],[],[],"[""50'""]",['Ghilas N.'],[],[],[],[],[],[],[],"[""46'""]",['Sow S.'],['Kas E.'],['-'],[],[],[],[],Gocek H.  (Tur),Kadir Has Stadium  (Kayseri),32 864,5 990
